StyleNo,Brand,Name,Color,Upper,Desc,Sole,HSSCode,Origin,NettKG,SafetyISO,Properties,Sizing,Size,Price,VAT,Stock,EAN13,Alias,Clearance,NextDue
L 656A,CIPRIATA,SERPENT,Black,Jewelled PU,Elasticated Sling Back Jewelled Sandal,TPR Sole,64029939,CN,0.4,,,UK,5,11.95,S,20,5050703653855,,,N,
L 656A,CIPRIATA,SERPENT,Black,Jewelled PU,Elasticated Sling Back Jewelled Sandal,TPR Sole,64029939,CN,0.4,,,UK,6,11.95,S,20,5050703653862,,,N,
L 656A,CIPRIATA,SERPENT,Black,Jewelled PU,Elasticated Sling Back Jewelled Sandal,TPR Sole,64029939,CN,0.4,,,UK,7,11.95,S,20,5050703653879,,,N,
L 656A,CIPRIATA,SERPENT,Black,Jewelled PU,Elasticated Sling Back Jewelled Sandal,TPR Sole,64029939,CN,0.4,,,UK,8,11.95,S,20,5050703653886,,,N,
L 656A,CIPRIATA,SERPENT,Black,Jewelled PU,Elasticated Sling Back Jewelled Sandal,TPR Sole,64029939,CN,0.4,,,UK,9,11.95,S,7,5050703653893,,,N,
L 656BG,CIPRIATA,SERPENT,Rose Gold,Jewelled PU,Elasticated Sling Back Jewelled Sandal,TPR Sole,64029939,CN,0.4,,,UK,3,11.95,S,20,5050703653909,,,N,
L 656BG,CIPRIATA,SERPENT,Rose Gold,Jewelled PU,Elasticated Sling Back Jewelled Sandal,TPR Sole,64029939,CN,0.4,,,UK,4,11.95,S,20,5050703653916,,,N,
L 656BG,CIPRIATA,SERPENT,Rose Gold,Jewelled PU,Elasticated Sling Back Jewelled Sandal,TPR Sole,64029939,CN,0.4,,,UK,5,11.95,S,20,5050703653923,,,N,
L 656BG,CIPRIATA,SERPENT,Rose Gold,Jewelled PU,Elasticated Sling Back Jewelled Sandal,TPR Sole,64029939,CN,0.4,,,UK,6,11.95,S,20,5050703653930,,,N,
L 656BG,CIPRIATA,SERPENT,Rose Gold,Jewelled PU,Elasticated Sling Back Jewelled Sandal,TPR Sole,64029939,CN,0.4,,,UK,7,11.95,S,20,5050703653947,,,N,
L 656BG,CIPRIATA,SERPENT,Rose Gold,Jewelled PU,Elasticated Sling Back Jewelled Sandal,TPR Sole,64029939,CN,0.4,,,UK,8,11.95,S,20,5050703653954,,,N,
L 656BG,CIPRIATA,SERPENT,Rose Gold,Jewelled PU,Elasticated Sling Back Jewelled Sandal,TPR Sole,64029939,CN,0.4,,,UK,9,11.95,S,7,5050703653961,,,N,
L 656FS,CIPRIATA,SERPENT,Silver,Jewelled PU,Elasticated Sling Back Jewelled Sandal,TPR Sole,64029939,CN,0.4,,,UK,3,11.95,S,20,5050703653978,,,N,
L 656FS,CIPRIATA,SERPENT,Silver,Jewelled PU,Elasticated Sling Back Jewelled Sandal,TPR Sole,64029939,CN,0.4,,,UK,4,11.95,S,20,5050703653985,,,N,
L 656FS,CIPRIATA,SERPENT,Silver,Jewelled PU,Elasticated Sling Back Jewelled Sandal,TPR Sole,64029939,CN,0.4,,,UK,5,11.95,S,20,5050703653992,,,N,
L 656FS,CIPRIATA,SERPENT,Silver,Jewelled PU,Elasticated Sling Back Jewelled Sandal,TPR Sole,64029939,CN,0.4,,,UK,6,11.95,S,20,5050703654005,,,N,
L 656FS,CIPRIATA,SERPENT,Silver,Jewelled PU,Elasticated Sling Back Jewelled Sandal,TPR Sole,64029939,CN,0.4,,,UK,7,11.95,S,20,5050703654012,,,N,
L 656FS,CIPRIATA,SERPENT,Silver,Jewelled PU,Elasticated Sling Back Jewelled Sandal,TPR Sole,64029939,CN,0.4,,,UK,8,11.95,S,20,5050703654029,,,N,
L 656FS,CIPRIATA,SERPENT,Silver,Jewelled PU,Elasticated Sling Back Jewelled Sandal,TPR Sole,64029939,CN,0.4,,,UK,9,11.95,S,20,5050703654036,,,N,
L 657F,CIPRIATA,ELINA,Grey,Textile,Cross Over Mule Sandal,Lightweight Phylon Sole,64041990,CN,0.358,,,UK,3,11.95,S,9,5050703654357,,,N,
L 657F,CIPRIATA,ELINA,Grey,Textile,Cross Over Mule Sandal,Lightweight Phylon Sole,64041990,CN,0.358,,,UK,4,11.95,S,20,5050703654364,,,N,
L 657F,CIPRIATA,ELINA,Grey,Textile,Cross Over Mule Sandal,Lightweight Phylon Sole,64041990,CN,0.358,,,UK,5,11.95,S,20,5050703654371,,,N,
L 657F,CIPRIATA,ELINA,Grey,Textile,Cross Over Mule Sandal,Lightweight Phylon Sole,64041990,CN,0.358,,,UK,6,11.95,S,20,5050703654388,,,N,
L 657F,CIPRIATA,ELINA,Grey,Textile,Cross Over Mule Sandal,Lightweight Phylon Sole,64041990,CN,0.358,,,UK,7,11.95,S,20,5050703654395,,,N,
L 657F,CIPRIATA,ELINA,Grey,Textile,Cross Over Mule Sandal,Lightweight Phylon Sole,64041990,CN,0.358,,,UK,8,11.95,S,20,5050703654401,,,N,
L 657NC,CIPRIATA,ELINA,Navy Blue,Textile,Cross Over Mule Sandal,Lightweight Phylon Sole,64041990,CN,0.358,,,UK,3,11.95,S,19,5050703654418,,,N,
L 657NC,CIPRIATA,ELINA,Navy Blue,Textile,Cross Over Mule Sandal,Lightweight Phylon Sole,64041990,CN,0.358,,,UK,4,11.95,S,20,5050703654425,,,N,
L 657NC,CIPRIATA,ELINA,Navy Blue,Textile,Cross Over Mule Sandal,Lightweight Phylon Sole,64041990,CN,0.358,,,UK,5,11.95,S,20,5050703654432,,,N,
L 657NC,CIPRIATA,ELINA,Navy Blue,Textile,Cross Over Mule Sandal,Lightweight Phylon Sole,64041990,CN,0.358,,,UK,6,11.95,S,20,5050703654449,,,N,
L 657NC,CIPRIATA,ELINA,Navy Blue,Textile,Cross Over Mule Sandal,Lightweight Phylon Sole,64041990,CN,0.358,,,UK,7,11.95,S,20,5050703654456,,,N,
L 657NC,CIPRIATA,ELINA,Navy Blue,Textile,Cross Over Mule Sandal,Lightweight Phylon Sole,64041990,CN,0.358,,,UK,8,11.95,S,20,5050703654463,,,N,
L 658E,CIPRIATA,ELENA,Sage Green,PU/Textile,Twin Touch Fastening Elasticated Sandal,Lightweight Phylon Sole,64029939,CN,0.346,,,UK,3,11.95,S,2,5050703654234,,,N,
L 658E,CIPRIATA,ELENA,Sage Green,PU/Textile,Twin Touch Fastening Elasticated Sandal,Lightweight Phylon Sole,64029939,CN,0.346,,,UK,4,11.95,S,20,5050703654241,,,N,
L 658E,CIPRIATA,ELENA,Sage Green,PU/Textile,Twin Touch Fastening Elasticated Sandal,Lightweight Phylon Sole,64029939,CN,0.346,,,UK,5,11.95,S,20,5050703654258,,,N,
L 658E,CIPRIATA,ELENA,Sage Green,PU/Textile,Twin Touch Fastening Elasticated Sandal,Lightweight Phylon Sole,64029939,CN,0.346,,,UK,6,11.95,S,20,5050703654265,,,N,
L 658E,CIPRIATA,ELENA,Sage Green,PU/Textile,Twin Touch Fastening Elasticated Sandal,Lightweight Phylon Sole,64029939,CN,0.346,,,UK,7,11.95,S,20,5050703654272,,,N,
L 658E,CIPRIATA,ELENA,Sage Green,PU/Textile,Twin Touch Fastening Elasticated Sandal,Lightweight Phylon Sole,64029939,CN,0.346,,,UK,8,11.95,S,20,5050703654289,,,N,
L 658NC,CIPRIATA,ELENA,Navy Blue,PU/Textile,Twin Touch Fastening Elasticated Sandal,Lightweight Phylon Sole,64029939,CN,0.346,,,UK,3,11.95,S,0,5050703654296,,,N,JULB
L 658NC,CIPRIATA,ELENA,Navy Blue,PU/Textile,Twin Touch Fastening Elasticated Sandal,Lightweight Phylon Sole,64029939,CN,0.346,,,UK,4,11.95,S,20,5050703654302,,,N,JULB
L 658NC,CIPRIATA,ELENA,Navy Blue,PU/Textile,Twin Touch Fastening Elasticated Sandal,Lightweight Phylon Sole,64029939,CN,0.346,,,UK,5,11.95,S,20,5050703654319,,,N,JULB
L 658NC,CIPRIATA,ELENA,Navy Blue,PU/Textile,Twin Touch Fastening Elasticated Sandal,Lightweight Phylon Sole,64029939,CN,0.346,,,UK,6,11.95,S,20,5050703654326,,,N,JULB
L 658NC,CIPRIATA,ELENA,Navy Blue,PU/Textile,Twin Touch Fastening Elasticated Sandal,Lightweight Phylon Sole,64029939,CN,0.346,,,UK,7,11.95,S,20,5050703654333,,,N,JULB
L 658NC,CIPRIATA,ELENA,Navy Blue,PU/Textile,Twin Touch Fastening Elasticated Sandal,Lightweight Phylon Sole,64029939,CN,0.346,,,UK,8,11.95,S,20,5050703654340,,,N,JULB
L 662E,MOD COMFYS,,Pistachio Green,Softie Leather,Elastic Lace Up Comfort Shoe,PVC Sole,64039998,TR,0.412,,,UK,3,15.25,S,7,5050703657891,,,N,APRB
L 662E,MOD COMFYS,,Pistachio Green,Softie Leather,Elastic Lace Up Comfort Shoe,PVC Sole,64039998,TR,0.412,,,UK,4,15.25,S,20,5050703657907,,,N,APRB
L 662E,MOD COMFYS,,Pistachio Green,Softie Leather,Elastic Lace Up Comfort Shoe,PVC Sole,64039998,TR,0.412,,,UK,5,15.25,S,20,5050703657914,,,N,APRB
L 662E,MOD COMFYS,,Pistachio Green,Softie Leather,Elastic Lace Up Comfort Shoe,PVC Sole,64039998,TR,0.412,,,UK,6,15.25,S,20,5050703657921,,,N,APRB
L 662E,MOD COMFYS,,Pistachio Green,Softie Leather,Elastic Lace Up Comfort Shoe,PVC Sole,64039998,TR,0.412,,,UK,7,15.25,S,20,5050703657938,,,N,APRB
L 662E,MOD COMFYS,,Pistachio Green,Softie Leather,Elastic Lace Up Comfort Shoe,PVC Sole,64039998,TR,0.412,,,UK,8,15.25,S,5,5050703657945,,,N,APRB
L 662G,MOD COMFYS,,White,Softie Leather,Elastic Lace Up Comfort Shoe,PVC Sole,64039998,TR,0.412,,,UK,3,15.25,S,8,5050703657839,,,N,APRB
L 662G,MOD COMFYS,,White,Softie Leather,Elastic Lace Up Comfort Shoe,PVC Sole,64039998,TR,0.412,,,UK,4,15.25,S,20,5050703657846,,,N,APRB
L 662G,MOD COMFYS,,White,Softie Leather,Elastic Lace Up Comfort Shoe,PVC Sole,64039998,TR,0.412,,,UK,5,15.25,S,20,5050703657853,,,N,APRB
L 662G,MOD COMFYS,,White,Softie Leather,Elastic Lace Up Comfort Shoe,PVC Sole,64039998,TR,0.412,,,UK,6,15.25,S,20,5050703657860,,,N,APRB
L 662G,MOD COMFYS,,White,Softie Leather,Elastic Lace Up Comfort Shoe,PVC Sole,64039998,TR,0.412,,,UK,7,15.25,S,20,5050703657877,,,N,APRB
L 662G,MOD COMFYS,,White,Softie Leather,Elastic Lace Up Comfort Shoe,PVC Sole,64039998,TR,0.412,,,UK,8,15.25,S,17,5050703657884,,,N,APRB
L 662NC,MOD COMFYS,,Navy Blue,Softie Leather,Elastic Lace Up Comfort Shoe,PVC Sole,64039998,TR,0.412,,,UK,3,15.25,S,8,5050703657952,,,N,APRB
L 662NC,MOD COMFYS,,Navy Blue,Softie Leather,Elastic Lace Up Comfort Shoe,PVC Sole,64039998,TR,0.412,,,UK,4,15.25,S,20,5050703657969,,,N,APRB
L 662NC,MOD COMFYS,,Navy Blue,Softie Leather,Elastic Lace Up Comfort Shoe,PVC Sole,64039998,TR,0.412,,,UK,5,15.25,S,20,5050703657976,,,N,APRB
L 662NC,MOD COMFYS,,Navy Blue,Softie Leather,Elastic Lace Up Comfort Shoe,PVC Sole,64039998,TR,0.412,,,UK,6,15.25,S,20,5050703657983,,,N,APRB
L 662NC,MOD COMFYS,,Navy Blue,Softie Leather,Elastic Lace Up Comfort Shoe,PVC Sole,64039998,TR,0.412,,,UK,7,15.25,S,20,5050703657990,,,N,APRB
L 662NC,MOD COMFYS,,Navy Blue,Softie Leather,Elastic Lace Up Comfort Shoe,PVC Sole,64039998,TR,0.412,,,UK,8,15.25,S,20,5050703658003,,,N,APRB
L 671BD,MOD COMFYS,,Burgundy,Leather,Lace Up Flexi Comfort Shoe,Flexi PU Sole,64039998,TR,0.458,,,UK,3,19.98,S,5,5050703660303,,,N,
L 671BD,MOD COMFYS,,Burgundy,Leather,Lace Up Flexi Comfort Shoe,Flexi PU Sole,64039998,TR,0.458,,,UK,4,19.98,S,20,5050703660310,,,N,
L 671BD,MOD COMFYS,,Burgundy,Leather,Lace Up Flexi Comfort Shoe,Flexi PU Sole,64039998,TR,0.458,,,UK,5,19.98,S,20,5050703660327,,,N,
L 671BD,MOD COMFYS,,Burgundy,Leather,Lace Up Flexi Comfort Shoe,Flexi PU Sole,64039998,TR,0.458,,,UK,6,19.98,S,20,5050703660334,,,N,
L 671BD,MOD COMFYS,,Burgundy,Leather,Lace Up Flexi Comfort Shoe,Flexi PU Sole,64039998,TR,0.458,,,UK,7,19.98,S,20,5050703660341,,,N,
L 671BD,MOD COMFYS,,Burgundy,Leather,Lace Up Flexi Comfort Shoe,Flexi PU Sole,64039998,TR,0.458,,,UK,8,19.98,S,14,5050703660358,,,N,
L 671C,MOD COMFYS,,Navy,Leather,Lace Up Flexi Comfort Shoe,Flexi PU Sole,64039998,TR,0.458,,,UK,3,19.98,S,9,5050703660365,,,N,
L 671C,MOD COMFYS,,Navy,Leather,Lace Up Flexi Comfort Shoe,Flexi PU Sole,64039998,TR,0.458,,,UK,4,19.98,S,20,5050703660372,,,N,
L 671C,MOD COMFYS,,Navy,Leather,Lace Up Flexi Comfort Shoe,Flexi PU Sole,64039998,TR,0.458,,,UK,5,19.98,S,20,5050703660389,,,N,
L 671C,MOD COMFYS,,Navy,Leather,Lace Up Flexi Comfort Shoe,Flexi PU Sole,64039998,TR,0.458,,,UK,6,19.98,S,20,5050703660396,,,N,
L 671C,MOD COMFYS,,Navy,Leather,Lace Up Flexi Comfort Shoe,Flexi PU Sole,64039998,TR,0.458,,,UK,7,19.98,S,20,5050703660402,,,N,
L 671C,MOD COMFYS,,Navy,Leather,Lace Up Flexi Comfort Shoe,Flexi PU Sole,64039998,TR,0.458,,,UK,8,19.98,S,20,5050703660419,,,N,
L 671E,MOD COMFYS,,Olive,Leather,Lace Up Flexi Comfort Shoe,Flexi PU Sole,64039998,TR,0.458,,,UK,3,19.98,S,6,5050703660426,,,N,
L 671E,MOD COMFYS,,Olive,Leather,Lace Up Flexi Comfort Shoe,Flexi PU Sole,64039998,TR,0.458,,,UK,4,19.98,S,20,5050703660433,,,N,
L 671E,MOD COMFYS,,Olive,Leather,Lace Up Flexi Comfort Shoe,Flexi PU Sole,64039998,TR,0.458,,,UK,5,19.98,S,20,5050703660440,,,N,
L 671E,MOD COMFYS,,Olive,Leather,Lace Up Flexi Comfort Shoe,Flexi PU Sole,64039998,TR,0.458,,,UK,6,19.98,S,20,5050703660457,,,N,
L 671E,MOD COMFYS,,Olive,Leather,Lace Up Flexi Comfort Shoe,Flexi PU Sole,64039998,TR,0.458,,,UK,7,19.98,S,20,5050703660464,,,N,
L 671E,MOD COMFYS,,Olive,Leather,Lace Up Flexi Comfort Shoe,Flexi PU Sole,64039998,TR,0.458,,,UK,8,19.98,S,12,5050703660471,,,N,
L 672A,CIPRIATA,ALCEE,Black,Textile,Diamante Sandal,PU Sole,64041990,CN,0.4,,,UK,3,10.95,S,6,5050703535472,,,N,JULB
L 672A,CIPRIATA,ALCEE,Black,Textile,Diamante Sandal,PU Sole,64041990,CN,0.4,,,UK,4,10.95,S,4,5050703535489,,,N,JULB
L 672A,CIPRIATA,ALCEE,Black,Textile,Diamante Sandal,PU Sole,64041990,CN,0.4,,,UK,5,10.95,S,20,5050703535496,,,N,JULB
L 672A,CIPRIATA,ALCEE,Black,Textile,Diamante Sandal,PU Sole,64041990,CN,0.4,,,UK,6,10.95,S,20,5050703535502,,,N,JULB
L 672A,CIPRIATA,ALCEE,Black,Textile,Diamante Sandal,PU Sole,64041990,CN,0.4,,,UK,7,10.95,S,20,5050703535519,,,N,JULB
L 672A,CIPRIATA,ALCEE,Black,Textile,Diamante Sandal,PU Sole,64041990,CN,0.4,,,UK,8,10.95,S,20,5050703535526,,,N,JULB
L 672A,CIPRIATA,ALCEE,Black,Textile,Diamante Sandal,PU Sole,64041990,CN,0.4,,,UK,9,10.95,S,18,5050703560399,,,N,JULB
L 672BG,CIPRIATA,ALCEE,Gold,Textile,Diamante Sandal,PU Sole,64041990,CN,0.4,,,UK,3,10.95,S,10,5050703637596,,,N,
L 672BG,CIPRIATA,ALCEE,Gold,Textile,Diamante Sandal,PU Sole,64041990,CN,0.4,,,UK,4,10.95,S,20,5050703637602,,,N,
L 672BG,CIPRIATA,ALCEE,Gold,Textile,Diamante Sandal,PU Sole,64041990,CN,0.4,,,UK,5,10.95,S,20,5050703637619,,,N,
L 672BG,CIPRIATA,ALCEE,Gold,Textile,Diamante Sandal,PU Sole,64041990,CN,0.4,,,UK,6,10.95,S,20,5050703637626,,,N,
L 672BG,CIPRIATA,ALCEE,Gold,Textile,Diamante Sandal,PU Sole,64041990,CN,0.4,,,UK,7,10.95,S,20,5050703637633,,,N,
L 672BG,CIPRIATA,ALCEE,Gold,Textile,Diamante Sandal,PU Sole,64041990,CN,0.4,,,UK,8,10.95,S,20,5050703637640,,,N,
L 672BG,CIPRIATA,ALCEE,Gold,Textile,Diamante Sandal,PU Sole,64041990,CN,0.4,,,UK,9,10.95,S,14,5050703643801,,,N,
L 672FS,CIPRIATA,ALCEE,Silver,Textile,Diamante Sandal,PU Sole,64041990,CN,0.4,,,UK,3,10.95,S,20,5050703535540,,,N,
L 672FS,CIPRIATA,ALCEE,Silver,Textile,Diamante Sandal,PU Sole,64041990,CN,0.4,,,UK,4,10.95,S,20,5050703535557,,,N,JULB
L 672FS,CIPRIATA,ALCEE,Silver,Textile,Diamante Sandal,PU Sole,64041990,CN,0.4,,,UK,5,10.95,S,20,5050703535564,,,N,JULB
L 672FS,CIPRIATA,ALCEE,Silver,Textile,Diamante Sandal,PU Sole,64041990,CN,0.4,,,UK,6,10.95,S,20,5050703535571,,,N,JULB
L 672FS,CIPRIATA,ALCEE,Silver,Textile,Diamante Sandal,PU Sole,64041990,CN,0.4,,,UK,7,10.95,S,20,5050703535588,,,N,JULB
L 672FS,CIPRIATA,ALCEE,Silver,Textile,Diamante Sandal,PU Sole,64041990,CN,0.4,,,UK,8,10.95,S,20,5050703535595,,,N,JULB
L 672FS,CIPRIATA,ALCEE,Silver,Textile,Diamante Sandal,PU Sole,64041990,CN,0.4,,,UK,9,10.95,S,7,5050703560405,,,N,JULB
L 672NC,CIPRIATA,ALCEE,Navy,Textile,Diamante Sandal,PU Sole,64041990,CN,0.4,,,UK,3,10.95,S,20,5050703637657,,,N,
L 672NC,CIPRIATA,ALCEE,Navy,Textile,Diamante Sandal,PU Sole,64041990,CN,0.4,,,UK,4,10.95,S,20,5050703637664,,,N,JULB
L 672NC,CIPRIATA,ALCEE,Navy,Textile,Diamante Sandal,PU Sole,64041990,CN,0.4,,,UK,5,10.95,S,20,5050703637671,,,N,JULB
L 672NC,CIPRIATA,ALCEE,Navy,Textile,Diamante Sandal,PU Sole,64041990,CN,0.4,,,UK,6,10.95,S,20,5050703637688,,,N,JULB
L 672NC,CIPRIATA,ALCEE,Navy,Textile,Diamante Sandal,PU Sole,64041990,CN,0.4,,,UK,7,10.95,S,20,5050703637695,,,N,JULB
L 672NC,CIPRIATA,ALCEE,Navy,Textile,Diamante Sandal,PU Sole,64041990,CN,0.4,,,UK,8,10.95,S,20,5050703637701,,,N,JULB
L 672NC,CIPRIATA,ALCEE,Navy,Textile,Diamante Sandal,PU Sole,64041990,CN,0.4,,,UK,9,10.95,S,18,5050703656290,,,N,JULB
L 674BT,MOD COMFYS,,Tan,Leather,Lace Up Flexi Comfort Shoe,Flexi PU Sole,64039998,TR,0.448,,,UK,3,18.98,S,4,5050703660242,,,N,
L 674BT,MOD COMFYS,,Tan,Leather,Lace Up Flexi Comfort Shoe,Flexi PU Sole,64039998,TR,0.448,,,UK,4,18.98,S,20,5050703660259,,,N,
L 674BT,MOD COMFYS,,Tan,Leather,Lace Up Flexi Comfort Shoe,Flexi PU Sole,64039998,TR,0.448,,,UK,5,18.98,S,20,5050703660266,,,N,
L 674BT,MOD COMFYS,,Tan,Leather,Lace Up Flexi Comfort Shoe,Flexi PU Sole,64039998,TR,0.448,,,UK,6,18.98,S,20,5050703660273,,,N,
L 674BT,MOD COMFYS,,Tan,Leather,Lace Up Flexi Comfort Shoe,Flexi PU Sole,64039998,TR,0.448,,,UK,7,18.98,S,20,5050703660280,,,N,
L 674BT,MOD COMFYS,,Tan,Leather,Lace Up Flexi Comfort Shoe,Flexi PU Sole,64039998,TR,0.448,,,UK,8,18.98,S,20,5050703660297,,,N,
L 674E,MOD COMFYS,,Avocado,Leather,Lace Up Flexi Comfort Shoe,Flexi PU Sole,64039998,TR,0.448,,,UK,3,18.98,S,3,5050703660181,,,N,
L 674E,MOD COMFYS,,Avocado,Leather,Lace Up Flexi Comfort Shoe,Flexi PU Sole,64039998,TR,0.448,,,UK,4,18.98,S,20,5050703660198,,,N,
L 674E,MOD COMFYS,,Avocado,Leather,Lace Up Flexi Comfort Shoe,Flexi PU Sole,64039998,TR,0.448,,,UK,5,18.98,S,20,5050703660204,,,N,
L 674E,MOD COMFYS,,Avocado,Leather,Lace Up Flexi Comfort Shoe,Flexi PU Sole,64039998,TR,0.448,,,UK,6,18.98,S,20,5050703660211,,,N,
L 674E,MOD COMFYS,,Avocado,Leather,Lace Up Flexi Comfort Shoe,Flexi PU Sole,64039998,TR,0.448,,,UK,7,18.98,S,20,5050703660228,,,N,
L 674E,MOD COMFYS,,Avocado,Leather,Lace Up Flexi Comfort Shoe,Flexi PU Sole,64039998,TR,0.448,,,UK,8,18.98,S,20,5050703660235,,,N,
L 674NC,MOD COMFYS,,Navy Blue,Leather,Lace Up Flexi Comfort Shoe,Flexi PU Sole,64039998,TR,0.448,,,UK,3,18.98,S,12,5050703660129,,,N,
L 674NC,MOD COMFYS,,Navy Blue,Leather,Lace Up Flexi Comfort Shoe,Flexi PU Sole,64039998,TR,0.448,,,UK,4,18.98,S,20,5050703660136,,,N,
L 674NC,MOD COMFYS,,Navy Blue,Leather,Lace Up Flexi Comfort Shoe,Flexi PU Sole,64039998,TR,0.448,,,UK,5,18.98,S,20,5050703660143,,,N,
L 674NC,MOD COMFYS,,Navy Blue,Leather,Lace Up Flexi Comfort Shoe,Flexi PU Sole,64039998,TR,0.448,,,UK,6,18.98,S,20,5050703660150,,,N,
L 674NC,MOD COMFYS,,Navy Blue,Leather,Lace Up Flexi Comfort Shoe,Flexi PU Sole,64039998,TR,0.448,,,UK,7,18.98,S,20,5050703660167,,,N,
L 674NC,MOD COMFYS,,Navy Blue,Leather,Lace Up Flexi Comfort Shoe,Flexi PU Sole,64039998,TR,0.448,,,UK,8,18.98,S,20,5050703660174,,,N,
L 688G,DEK,,White,PVC,Perforated Swing Bar Clog,PVC Sole,64029939,CN,0.194,,,EU,36,3.59,S,20,5050703659031,,,N,
L 688G,DEK,,White,PVC,Perforated Swing Bar Clog,PVC Sole,64029939,CN,0.194,,,EU,37,3.59,S,20,5050703659048,,,N,
L 688G,DEK,,White,PVC,Perforated Swing Bar Clog,PVC Sole,64029939,CN,0.194,,,EU,38,3.59,S,20,5050703659055,,,N,
L 688G,DEK,,White,PVC,Perforated Swing Bar Clog,PVC Sole,64029939,CN,0.194,,,EU,39,3.59,S,20,5050703659062,,,N,
L 688G,DEK,,White,PVC,Perforated Swing Bar Clog,PVC Sole,64029939,CN,0.194,,,EU,40,3.59,S,20,5050703659079,,,N,
L 688G,DEK,,White,PVC,Perforated Swing Bar Clog,PVC Sole,64029939,CN,0.194,,,EU,41,3.59,S,20,5050703659086,,,N,
L 688G,DEK,,White,PVC,Perforated Swing Bar Clog,PVC Sole,64029939,CN,0.194,,,EU,42,3.59,S,20,5050703659093,,,N,
L 688LC,DEK,,Lilac,PVC,Perforated Swing Bar Clog,PVC Sole,64029939,CN,0.194,,,EU,36,3.59,S,20,5050703659109,,,N,
L 688LC,DEK,,Lilac,PVC,Perforated Swing Bar Clog,PVC Sole,64029939,CN,0.194,,,EU,37,3.59,S,20,5050703659116,,,N,
L 688LC,DEK,,Lilac,PVC,Perforated Swing Bar Clog,PVC Sole,64029939,CN,0.194,,,EU,38,3.59,S,20,5050703659123,,,N,
L 688LC,DEK,,Lilac,PVC,Perforated Swing Bar Clog,PVC Sole,64029939,CN,0.194,,,EU,39,3.59,S,20,5050703659130,,,N,
L 688LC,DEK,,Lilac,PVC,Perforated Swing Bar Clog,PVC Sole,64029939,CN,0.194,,,EU,40,3.59,S,20,5050703659147,,,N,
L 688LC,DEK,,Lilac,PVC,Perforated Swing Bar Clog,PVC Sole,64029939,CN,0.194,,,EU,41,3.59,S,20,5050703659154,,,N,
L 688LC,DEK,,Lilac,PVC,Perforated Swing Bar Clog,PVC Sole,64029939,CN,0.194,,,EU,42,3.59,S,20,5050703659161,,,N,
L 689E,CIPRIATA,REDEA,Khaki,PU Micro Suede,Ladies Lace Retro Glamour Trainer,TPR Sole,64029998,CN,0,,,UK,3,12.98,S,0,5050703664066,,,N,AUGA
L 689E,CIPRIATA,REDEA,Khaki,PU Micro Suede,Ladies Lace Retro Glamour Trainer,TPR Sole,64029998,CN,0,,,UK,4,12.98,S,0,5050703664073,,,N,AUGA
L 689E,CIPRIATA,REDEA,Khaki,PU Micro Suede,Ladies Lace Retro Glamour Trainer,TPR Sole,64029998,CN,0,,,UK,5,12.98,S,0,5050703664080,,,N,AUGA
L 689E,CIPRIATA,REDEA,Khaki,PU Micro Suede,Ladies Lace Retro Glamour Trainer,TPR Sole,64029998,CN,0,,,UK,6,12.98,S,0,5050703664097,,,N,AUGA
L 689E,CIPRIATA,REDEA,Khaki,PU Micro Suede,Ladies Lace Retro Glamour Trainer,TPR Sole,64029998,CN,0,,,UK,7,12.98,S,0,5050703664103,,,N,AUGA
L 689E,CIPRIATA,REDEA,Khaki,PU Micro Suede,Ladies Lace Retro Glamour Trainer,TPR Sole,64029998,CN,0,,,UK,8,12.98,S,0,5050703664110,,,N,AUGA
L 689NC,CIPRIATA,REDEA,Navy,PU Micro Suede,Ladies Lace Retro Glamour Trainer,TPR Sole,64029998,CN,0,,,UK,3,12.98,S,0,5050703660815,,,N,MAYB
L 689NC,CIPRIATA,REDEA,Navy,PU Micro Suede,Ladies Lace Retro Glamour Trainer,TPR Sole,64029998,CN,0,,,UK,4,12.98,S,0,5050703660822,,,N,MAYB
L 689NC,CIPRIATA,REDEA,Navy,PU Micro Suede,Ladies Lace Retro Glamour Trainer,TPR Sole,64029998,CN,0,,,UK,5,12.98,S,0,5050703660839,,,N,MAYB
L 689NC,CIPRIATA,REDEA,Navy,PU Micro Suede,Ladies Lace Retro Glamour Trainer,TPR Sole,64029998,CN,0,,,UK,6,12.98,S,0,5050703660846,,,N,MAYB
L 689NC,CIPRIATA,REDEA,Navy,PU Micro Suede,Ladies Lace Retro Glamour Trainer,TPR Sole,64029998,CN,0,,,UK,7,12.98,S,0,5050703660853,,,N,MAYB
L 689NC,CIPRIATA,REDEA,Navy,PU Micro Suede,Ladies Lace Retro Glamour Trainer,TPR Sole,64029998,CN,0,,,UK,8,12.98,S,0,5050703660860,,,N,MAYB
L 690CS,CIPRIATA,FELISA,Navy,Leather Suede,Metropolitan Slip On Trainer,Lightweight PU Sole,64039998,IN,0.46,,,UK,3,15.95,S,2,5050703659253,,,N,
L 690CS,CIPRIATA,FELISA,Navy,Leather Suede,Metropolitan Slip On Trainer,Lightweight PU Sole,64039998,IN,0.46,,,UK,4,15.95,S,16,5050703659260,,,N,
L 690CS,CIPRIATA,FELISA,Navy,Leather Suede,Metropolitan Slip On Trainer,Lightweight PU Sole,64039998,IN,0.46,,,UK,5,15.95,S,20,5050703659277,,,N,
